,date,person,msg,processed_msg
1601,2022-10-22,Henry,,
1602,2022-10-22,Henry,https://www.nature.com/articles/s41591-022-01968-z?fbclid=IwAR3Xft16LHqMBf3Cw4iOe4_XN0ZwBinGUCHeLlbhggeAA17mKLP6XrvOOsg ,http : //www.nature.com/articles/s41591-022-01968-z ? fbclid=iwar3xft16lhqmbf3cw4ioe4_xn0zwbinguchellbhggeaa17mklp6xrvoosg
1603,2022-10-22,Henry,https://www.farmersweekly.co.nz/why-red-meat-is-outstanding-in-its-field/?utm_content=bufferbe63b&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer&fbclid=IwAR0EBBxl73mYJyDf6P4ALXhLqXzgz_KaYP4yVJYVjgTwn0jGQ8fgYleV_SE ,http : //www.farmersweekly.co.nz/why-red-meat-is-outstanding-in-its-field/ ? utm_content=bufferbe63b & utm_medium=social & utm_source=facebook.com & utm_campaign=buffer & fbclid=iwar0ebbxl73myjydf6p4alxhlqxzgz_kayp4yvjyvjgtwn0jgq8fgylev_se
1604,2022-10-22,Henry,,
1605,2022-10-22,Henry,https://www.carnivoreisvegan.com/hong-kong-long-life-eat-meat/?fbclid=IwAR1h2O8Fz9LCNBt9uMlTxWmyYS9uUaUlnv04732aeBChHtUBNd9xtdk-Vzs ,http : //www.carnivoreisvegan.com/hong-kong-long-life-eat-meat/ ? fbclid=iwar1h2o8fz9lcnbt9umltxwmyys9uuaulnv04732aebchhtubnd9xtdk-vzs
1606,2022-10-22,Henry,https://neurosciencenews.com/vegan-diet-brain-health-14845/?fbclid=IwAR2h_oauX66YlA6-TSBgIirPa6L4lfXEaMqfqMzIcbs4o5pSwM-Ygu6r5bE ,http : //neurosciencenews.com/vegan-diet-brain-health-14845/ ? fbclid=iwar2h_oaux66yla6-tsbgiirpa6l4lfxeamqfqmzicbs4o5pswm-ygu6r5be
1607,2022-10-22,Henry,https://www.linkedin.com/posts/alex-epstein_what-fossil-fuels-do-is-they-provide-low-activity-6989186056671674368-4I9l?utm_source=share&utm_medium=member_ios ,http : //www.linkedin.com/posts/alex-epstein_what-fossil-fuels-do-is-they-provide-low-activity-6989186056671674368-4i9l ? utm_source=share & utm_medium=member_ios
1608,2022-10-22,Henry,https://youtu.be/sqrCd2dAY54 ,http : //youtu.be/sqrcd2day54
1609,2022-10-21,E,"What kind of blood and what exactly are the ingredients that go into it🤪all in the name of the next con = climate change!

https://youtu.be/fLpeeUYtW94 ",kind blood exactly ingredient go it🤪all name next con = climate change ! http : //youtu.be/flpeeuytw94
1610,2022-10-20,E,"The next big con using climate change. 

https://www.channelnewsasia.com/world/new-zealand-burp-fat-tax-methane-animals-farmers-protest-3016641 ",next big con using climate change . http : //www.channelnewsasia.com/world/new-zealand-burp-fat-tax-methane-animals-farmers-protest-3016641
1611,2022-10-20,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.dailymail.co.uk/news/article-11331411/Aldi-considers-selling-edible-INSECTS-help-families-cost-living-crisis.html ,http : //www.dailymail.co.uk/news/article-11331411/aldi-considers-selling-edible-insects-help-families-cost-living-crisis.html
1612,2022-10-20,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.naturalnews.com/2022-10-19-dutch-government-seize-farms-gunpoint-nitrogen-pollutant.html ,http : //www.naturalnews.com/2022-10-19-dutch-government-seize-farms-gunpoint-nitrogen-pollutant.html
1613,2022-10-19,The Science Has Changed,"Bill Gates thinks it is OK for millions of European people to die for the greater good of green energy. 

On the European energy crisis: “It’s good for the long run, because people don’t want to be dependent on Russian natural gas, so they’ll move to these new approaches, more rapidly”","bill gate think ok million european people die greater good green energy . european energy crisis : “ ’ good long run , people ’ want dependent russian natural gas , ’ move new approach , rapidly ”"
1614,2022-10-19,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://alilybit.substack.com/p/your-next-plane-trip-might-be-your ,http : //alilybit.substack.com/p/your-next-plane-trip-might-be-your
1615,2022-10-18,E,"Watch and see the reaction when the parasite in the praying mantis comes to life. 

WHY BUGS SHOULD NOT BE EATEN!
You know those edible bugs you keep hearing you're going to eat soon?
Well, according to an extremely rigorous study, an entire host of parasites have been found in 81% of insect farms Also, in 30-35% of studied farms, these parasites are pathogenic to animals and/or humans..!

So insects are not only disgusting as an idea, but they are, to say the least, a dangerous carrier of disease.. This research paper is absolutely stunning, also full of stomach-wrenching details..

——-
The WEF (World Economic Forum) is most welcome to eat all these insects in their conventions. Just stop using climate change to force these down our throats. 

WEF  Agriculture, Food and Beverage article: 
 Good grub: why we might be eating insects soon 

https://www.weforum.org/agenda/2018/07/good-grub-why-we-might-be-eating-insects-soon/ ","watch see reaction parasite praying mantis come life . bug eaten ! know edible bug keep hearing 're going eat soon ? well , according extremely rigorous study , entire host parasite found 81 % insect farm also , 30-35 % studied farm , parasite pathogenic animal and/or human .. ! insect disgusting idea , , say least , dangerous carrier disease .. research paper absolutely stunning , also full stomach-wrenching detail .. ——- wef ( world economic forum ) welcome eat insect convention . stop using climate change force throat . wef agriculture , food beverage article : good grub : might eating insect soon http : //www.weforum.org/agenda/2018/07/good-grub-why-we-might-be-eating-insects-soon/"
1616,2022-10-17,The Science Has Changed,https://www.thegatewaypundit.com/2022/10/red-pope-francis-calls-new-economic-system-guarantees-food-health-economic-social-rights/ ,http : //www.thegatewaypundit.com/2022/10/red-pope-francis-calls-new-economic-system-guarantees-food-health-economic-social-rights/
1617,2022-10-17,Wizard Lizard,https://www.straitstimes.com/singapore/environment/global-energy-crisis-is-a-wake-up-call-for-businesses-to-go-green-teo-chee-hean ,http : //www.straitstimes.com/singapore/environment/global-energy-crisis-is-a-wake-up-call-for-businesses-to-go-green-teo-chee-hean
1618,2022-10-17,Geoff Smith,"“Here, using a reconstructed long-term proxy of annual TC numbers together with high-resolution climate model experiments, we show robust declining trends in the annual number of TCs at global and regional scales during the twentieth century”. https://www.nature.com/articles/s41558-022-01388-4 ","“ , using reconstructed long-term proxy annual tc number together high-resolution climate model experiment , show robust declining trend annual number tc global regional scale twentieth century ” . http : //www.nature.com/articles/s41558-022-01388-4"
1619,2022-10-16,⚖,Regurgitating words scripted and shoved to her.,regurgitating word scripted shoved .
1620,2022-10-16,⚖,"Greta is just a puppet, controlled by their Rothschild family.","greta puppet , controlled rothschild family ."
1621,2022-10-16,The Science Has Changed,"Tech billionaire Chamath says Europe is in an energy crisis because they listened to Greta Thunberg instead of Donald Trump.

 ""An entire continent essentially allowed a 16-year-old girl to dictate their energy policy. And when Greta Thunberg was able to shame an entire continent into walking away from nuclear and not really evaluating how you can have energy independence. What they did was they put Europe in an incredibly fragile position... 

[President Trump's] language turned people off even though the message that he was delivering was 100% right. When Trump went to the United Nations, he was clear, he was precise, and in hindsight, and I'm saying this as a Democrat, he was right about the German reliance on Russian gas and the European reliance... 

In all of our haste to overtly judge Trump because of his delivery and his personal style or whatever, we went toward this 16-year-old person who has no rooting in science or technology, to dictate the energy policy of an entire continent. I mean she was nominated for a Nobel Prize, just to remind you guys, this is how insane all of these people were.""

https://truthsocial.com/@KanekoaTheGreat/posts/109168518854047848 

@KanekoaTheGreat ","tech billionaire chamath say europe energy crisis listened greta thunberg instead donald trump . `` entire continent essentially allowed 16-year-old girl dictate energy policy . greta thunberg able shame entire continent walking away nuclear really evaluating energy independence . put europe incredibly fragile position ... [ president trump 's ] language turned people even though message delivering 100 % right . trump went united nation , clear , precise , hindsight , 'm saying democrat , right german reliance russian gas european reliance ... haste overtly judge trump delivery personal style whatever , went toward 16-year-old person rooting science technology , dictate energy policy entire continent . mean nominated nobel prize , remind guy , insane people . '' http : //truthsocial.com/ @ kanekoathegreat/posts/109168518854047848 @ kanekoathegreat"
1622,2022-10-16,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"""Singaporeans may soon be able to consume insects, with the Singapore Food Agency (SFA) seeking feedback from the food and animal feed industry to allow insects for human consumption and as livestock feed.

The changes in regulation could potentially allow people to consume species such as crickets, beetles, moths and bees. These can be consumed directly or made into items such as fried insect snacks or protein bars.""

https://www.straitstimes.com/singapore/consumption-of-insects-like-crickets-beetles-may-soon-be-approved-in-spore-sfa ","`` singaporean may soon able consume insect , singapore food agency ( sfa ) seeking feedback food animal feed industry allow insect human consumption livestock feed . change regulation could potentially allow people consume specie cricket , beetle , moth bee . consumed directly made item fried insect snack protein bar . '' http : //www.straitstimes.com/singapore/consumption-of-insects-like-crickets-beetles-may-soon-be-approved-in-spore-sfa"
1623,2022-10-16,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"What was known previously as energy credits appears to have evolved to upcoming carbon based credit system. 

""Technocracy’s plan was to replace the price system with a system based on energy. In the 1920s, Scott and his colleagues began a hugely ambitious program called the Energy Survey of North America. The idea was to establish a value for all the goods and services produced on the continent, not by measuring how much labour was expended or how much money was spent, but on the amount of energy used to produce them.

They would then divide the total amount of energy used by the number of citizens in the Technate over the age of 25, and issue each of those citizens an equal number of Energy Certificates, whether they were employed or not. These certificates would be the Technate’s currency.

Every time you bought something, some of your energy credits would be deducted, and because the certificates would be issued directly to the owner, they couldn’t be bought, sold, traded or stolen. No one would be able to accumulate more than anyone else. It was a prescription for a radically egalitarian state that might have made a Bolshevik blush.

In the Technate, your work life wouldn’t begin until age 25. Once you joined the labour force, you’d work 16 hours a week, you’d get about 78 days of vacation a year and you’d retire when you’re 45.

Only a small percentage of adults in the Technate would have jobs, and Scott thought that should be a cause for celebration. Most of those “hand tool” jobs were not very good to begin with, so why weep if they could now be done by a machine? People who clung to old-fashioned ideas about the value of work were “suckers.”""

https://t.me/SGTranshumanismAIChannel/346 ","known previously energy credit appears evolved upcoming carbon based credit system . `` technocracy ’ plan replace price system system based energy . 1920s , scott colleague began hugely ambitious program called energy survey north america . idea establish value good service produced continent , measuring much labour expended much money spent , amount energy used produce . would divide total amount energy used number citizen technate age 25 , issue citizen equal number energy certificate , whether employed . certificate would technate ’ currency . every time bought something , energy credit would deducted , certificate would issued directly owner , ’ bought , sold , traded stolen . one would able accumulate anyone else . prescription radically egalitarian state might made bolshevik blush . technate , work life ’ begin age 25. joined labour force , ’ work 16 hour week , ’ get 78 day vacation year ’ retire ’ 45. small percentage adult technate would job , scott thought cause celebration . “ hand tool ” job good begin , weep could done machine ? people clung old-fashioned idea value work “ suckers. ” '' http : //t.me/sgtranshumanismaichannel/346"
1624,2022-10-16,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.zerohedge.com/technology/israeli-company-introduces-3d-printed-meat-future-food ,http : //www.zerohedge.com/technology/israeli-company-introduces-3d-printed-meat-future-food
1625,2022-10-15,The Science Has Changed,https://www.naturalnews.com/2022-10-14-barge-pocalypse-unfolding-as-rivers-dry-up.html# ,http : //www.naturalnews.com/2022-10-14-barge-pocalypse-unfolding-as-rivers-dry-up.html #
1626,2022-10-13,The Science Has Changed,https://www.dailymail.co.uk/health/article-11306773/US-toxic-spots-57-000-neighborhoods-unsafe-levels-toxic-forever-chemicals.html ,http : //www.dailymail.co.uk/health/article-11306773/us-toxic-spots-57-000-neighborhoods-unsafe-levels-toxic-forever-chemicals.html
1627,2022-10-12,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"New Zealand introducing cow ""Burp"" tax.",new zealand introducing cow `` burp '' tax .
1628,2022-10-11,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.zerohedge.com/energy/republicans-withdraw-1-billion-blackrock-due-its-esg-policies ,http : //www.zerohedge.com/energy/republicans-withdraw-1-billion-blackrock-due-its-esg-policies
1629,2022-10-11,Wizard Lizard,"Just Stop.  It's just not going to be appetizing.  

 Portland ice cream shop pushes ""insect ice cream"":  ""it's the past, present and future of food!""

 https://saltandstraw.com/blogs/news/eating-insects-is-the-past-present-and-future ","stop . 's going appetizing . portland ice cream shop push `` insect ice cream '' : `` 's past , present future food ! '' http : //saltandstraw.com/blogs/news/eating-insects-is-the-past-present-and-future"
1630,2022-10-10,The Science Has Changed,"The deluded speak..... 

https://www.theguardian.com/environment/2022/oct/08/greta-thunberg-climate-delusion-greenwashed-out-of-our-senses ",deluded speak ..... http : //www.theguardian.com/environment/2022/oct/08/greta-thunberg-climate-delusion-greenwashed-out-of-our-senses
1631,2022-10-07,Geoff Smith,"For those who like legal detail, here’s the 9th circuit appeals court throwing out a similar case a few years back http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/case-documents/2020/20200117_docket-18-36082_opinion.pdf ","like legal detail , ’ 9th circuit appeal court throwing similar case year back http : //blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/case-documents/2020/20200117_docket-18-36082_opinion.pdf"
1632,2022-10-07,Geoff Smith,This will fail as all similar suits have before. Insane that it’s gotten as far as a trial.,fail similar suit . insane ’ gotten far trial .
1633,2022-10-07,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.dailymail.co.uk/sciencetech/article-11284829/First-childrens-climate-trial-history-set-2023-16-youngster-sue-Montana.html ,http : //www.dailymail.co.uk/sciencetech/article-11284829/first-childrens-climate-trial-history-set-2023-16-youngster-sue-montana.html
1634,2022-10-06,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://electroverse.co/very-cold-sept-baltic-bill-gates-concession-christchurch-first-oct-snow-in-53-years-australia-next-u-s-polar-outbreak/ ,http : //electroverse.co/very-cold-sept-baltic-bill-gates-concession-christchurch-first-oct-snow-in-53-years-australia-next-u-s-polar-outbreak/
1635,2022-10-06,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://dailysceptic.org/2022/10/06/sensational-new-data-show-decade-long-cooling-across-europe-asia-and-africa/ ,http : //dailysceptic.org/2022/10/06/sensational-new-data-show-decade-long-cooling-across-europe-asia-and-africa/
1636,2022-10-06,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"New weather modification tool. 

https://www.expatmedia.net/uae-launch-new-technology-improved-effective-cloud-seeding/2022/10/ ",new weather modification tool . http : //www.expatmedia.net/uae-launch-new-technology-improved-effective-cloud-seeding/2022/10/
1637,2022-10-06,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"LISTEN: Bill Gates Was “Personally Involved” in the Inflation Reduction Act Climate Change Funding

“I’m getting governments involved, even just this latest bill that I’m personally involved in a lot of what got written into it and then working with the key senators in the last month to get it to pass. That’s far greater than any individual fortune.”

https://rumble.com/v1msz0s-listen-bill-gates-was-personally-involved-in-the-inflation-reduction-act-cl.html 

@ChiefNerd ","listen : bill gate “ personally involved ” inflation reduction act climate change funding “ ’ getting government involved , even latest bill ’ personally involved lot got written working key senator last month get pas . ’ far greater individual fortune. ” http : //rumble.com/v1msz0s-listen-bill-gates-was-personally-involved-in-the-inflation-reduction-act-cl.html @ chiefnerd"
1638,2022-10-05,The Science Has Changed,https://www.naturalnews.com/2022-10-04-european-farmers-see-writing-on-wall-energy-crisis-food-shortages.html ,http : //www.naturalnews.com/2022-10-04-european-farmers-see-writing-on-wall-energy-crisis-food-shortages.html
1639,2022-10-05,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.skynews.com.au/opinion/andrew-bolt/hidden-cost-inside-all-electric-vehicles-revealed/video/8b2e8c59e409d37f1f1d18569fd9b6ee ,http : //www.skynews.com.au/opinion/andrew-bolt/hidden-cost-inside-all-electric-vehicles-revealed/video/8b2e8c59e409d37f1f1d18569fd9b6ee
1640,2022-10-05,The Science Has Changed,https://www.japantimes.co.jp/news/2022/10/01/asia-pacific/china-global-fishing-operation/ ,http : //www.japantimes.co.jp/news/2022/10/01/asia-pacific/china-global-fishing-operation/
1641,2022-10-05,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"""The WEF piece linked to a 2021 paper by Nature that mapped out Personal Carbon Allowances, and the impetus to define one’s  “fair share” of carbon emissions and the “setting of acceptable levels of carbon emissions”. 

When you set aside (for a moment) the totalitarian implications of this,  it does make a certain amount of sense. In its own way, it proves the point that hard money advocates have been making for decades, if not centuries: fiat money is valueless.

Beneath all this climate alarmism driving the move to carbon rationing, there lies an implicit admission, conscious or not, that for money to be viable it has to denominate an economic trade-off.""

https://bombthrower.com/hear-me-out-personal-carbon-allowances-as-sound-money/ 

SG🇸🇬 Transhumanism, AI and Technocracy
 Channel🔗  | Discussion🔗 ","`` wef piece linked 2021 paper nature mapped personal carbon allowance , impetus define one ’ “ fair share ” carbon emission “ setting acceptable level carbon emission ” . set aside ( moment ) totalitarian implication , make certain amount sense . way , prof point hard money advocate making decade , century : fiat money valueless . beneath climate alarmism driving move carbon rationing , lie implicit admission , conscious , money viable denominate economic trade-off . '' http : //bombthrower.com/hear-me-out-personal-carbon-allowances-as-sound-money/ sg🇸🇬 transhumanism , ai technocracy channel🔗 | discussion🔗"
1642,2022-10-05,⚖,Screw them,screw
1643,2022-10-05,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,Engineering meat allergy....,engineering meat allergy ....
1644,2022-10-05,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://michaelshellenberger.substack.com/p/media-lying-about-climate-and-hurricanes ,http : //michaelshellenberger.substack.com/p/media-lying-about-climate-and-hurricanes
1645,2022-10-05,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"Air travel is foundering, fossil fuels are under attack, economic expectations are plummeting, the government is becoming more autocratic, and wealth is being redistributed. It's all by design. 

https://fcpp.org/2022/10/02/the-great-reset-planning-the-theft-of-canada/ 

SG🇸🇬 Transhumanism, AI and Technocracy
 Channel🔗  | Discussion🔗 ","air travel foundering , fossil fuel attack , economic expectation plummeting , government becoming autocratic , wealth redistributed . 's design . http : //fcpp.org/2022/10/02/the-great-reset-planning-the-theft-of-canada/ sg🇸🇬 transhumanism , ai technocracy channel🔗 | discussion🔗"
1646,2022-10-04,Wizard Lizard,https://www.bloomberg.com/news/articles/2021-11-15/temasek-defends-faux-meat-valuations-in-1-trillion-market-space ,http : //www.bloomberg.com/news/articles/2021-11-15/temasek-defends-faux-meat-valuations-in-1-trillion-market-space
1647,2022-10-04,The Science Has Changed,"ESG is a scam. It is an attempt to manipulate corporate and social activity.

https://medium.com/armchair-musings/esg-investing-is-the-worlds-biggest-scam-486af6ba74c9 ",esg scam . attempt manipulate corporate social activity . http : //medium.com/armchair-musings/esg-investing-is-the-worlds-biggest-scam-486af6ba74c9
1648,2022-10-03,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"Nuclear war is good according to this article for Climate Change. 

https://www.huffpost.com/entry/nuclear-war-global-warming_n_828496 ",nuclear war good according article climate change . http : //www.huffpost.com/entry/nuclear-war-global-warming_n_828496
1649,2022-10-03,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://wattsupwiththat.com/2022/10/02/the-coming-green-electricity-nightmare/ ,http : //wattsupwiththat.com/2022/10/02/the-coming-green-electricity-nightmare/
1650,2022-10-03,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.dailymail.co.uk/news/article-11273343/Eco-power-station-tree-felling-storm.html ,http : //www.dailymail.co.uk/news/article-11273343/eco-power-station-tree-felling-storm.html
1651,2022-10-03,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"A credit card with carbon emissions spending limit coming? 

https://www.weforum.org/agenda/2019/05/this-credit-card-has-a-carbon-emission-spending-limit/ ",credit card carbon emission spending limit coming ? http : //www.weforum.org/agenda/2019/05/this-credit-card-has-a-carbon-emission-spending-limit/
1652,2022-10-03,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://twitter.com/ShellenbergerMD/status/1576596964447203330 ,http : //twitter.com/shellenbergermd/status/1576596964447203330
1653,2022-10-02,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"- King Charles will not attend the Cop27 climate change summit next month 
- It is reported that new PM Liz Truss advised the new King to stay away
- There are rumours of disagreement between the King and the PM over climate
- The government is thought to have plans to water down environmental policy
- Buckingham Palace assured that the decision was reached through consultation

https://www.dailymail.co.uk/news/article-11270377/Liz-Truss-orders-King-Charles-stay-away-Cop27-climate-change-summit.html ",- king charles attend cop27 climate change summit next month - reported new pm liz truss advised new king stay away - rumour disagreement king pm climate - government thought plan water environmental policy - buckingham palace assured decision reached consultation http : //www.dailymail.co.uk/news/article-11270377/liz-truss-orders-king-charles-stay-away-cop27-climate-change-summit.html
1654,2022-10-02,The Science Has Changed,Former CIA Director John Brennan’s enthusiasm about weather manipulation back in 2016.,former cia director john brennan ’ enthusiasm weather manipulation back 2016 .
1655,2022-10-01,Geoff Smith,More facts and sense https://boriquagato.substack.com/p/storms-are-not-intensifying-media ,fact sense http : //boriquagato.substack.com/p/storms-are-not-intensifying-media
1656,2022-10-01,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.theepochtimes.com/climate-expert-on-hurricanes-numbers-of-storms-actually-drop-as-oceans-warm-up_4766562.html ,http : //www.theepochtimes.com/climate-expert-on-hurricanes-numbers-of-storms-actually-drop-as-oceans-warm-up_4766562.html
1657,2022-10-01,Geoff Smith,Modern civilization is built on fossil fuels https://www.realclearmarkets.com/articles/2022/09/30/book_review_in_his_excellent_fossil_future_alex_epstein_teaches_you_how_to_think_856351.html ,modern civilization built fossil fuel http : //www.realclearmarkets.com/articles/2022/09/30/book_review_in_his_excellent_fossil_future_alex_epstein_teaches_you_how_to_think_856351.html
1658,2022-10-01,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"United Nations, Melissa Fleming says “They *own* the science on climate change”, and they have worked with Google to make sure the algorithms shows only UN information.","united nation , melissa fleming say “ * * science climate change ” , worked google make sure algorithm show un information ."
1659,2022-10-01,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.technocracy.news/giant-food-companies-stampede-to-raise-insects-for-food/ ,http : //www.technocracy.news/giant-food-companies-stampede-to-raise-insects-for-food/
1660,2022-10-01,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://dossier.substack.com/p/federal-reserve-announces-major-pilot ,http : //dossier.substack.com/p/federal-reserve-announces-major-pilot
1661,2022-09-30,The Science Has Changed,https://www.naturalnews.com/2022-09-28-americans-shun-fake-meat-high-prices-wokeism.html ,http : //www.naturalnews.com/2022-09-28-americans-shun-fake-meat-high-prices-wokeism.html
1662,2022-09-30,Wizard Lizard,"The Elite is Desperately Trying to Convince You to Eat Bugs. Here’s Why.

https://beforeitsnews.com/alternative/2022/09/the-elite-is-desperately-trying-to-convince-you-to-eat-bugs-heres-why-3781121.html 

Most humans are naturally repulsed by insects. The mere sight of some types of bugs generates in most people an instant feeling of disgust, while some succumb to outright panic and horror.

Our natural inclination to yell “NOPE” when a bug is anywhere near us could be our brains warning us that these things could bite, sting, infect or even poison us to death. Considering the fact that some insects feed on filth, decay, and excrement, the mere sight of them is enough for our brains to send an alarm signal telling us that something is wrong.

To fully understand why the elite wants us to eat bugs, we must first wrap our heads around one important fact: They’re looking to redefine what it means to be a human on Earth. They believe that we have too many freedoms and that we consume too many resources.","elite desperately trying convince eat bug . ’ . http : //beforeitsnews.com/alternative/2022/09/the-elite-is-desperately-trying-to-convince-you-to-eat-bugs-heres-why-3781121.html human naturally repulsed insect . mere sight type bug generates people instant feeling disgust , succumb outright panic horror . natural inclination yell “ nope ” bug anywhere near u could brain warning u thing could bite , sting , infect even poison u death . considering fact insect feed filth , decay , excrement , mere sight enough brain send alarm signal telling u something wrong . fully understand elite want u eat bug , must first wrap head around one important fact : ’ looking redefine mean human earth . believe many freedom consume many resource ."
1663,2022-09-30,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.theguardian.com/environment/2022/sep/28/nord-stream-methane-gas-leaks-may-be-biggest-ever-with-warning-large-climate-risk ,http : //www.theguardian.com/environment/2022/sep/28/nord-stream-methane-gas-leaks-may-be-biggest-ever-with-warning-large-climate-risk
1664,2022-09-30,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,,
1665,2022-09-29,The Science Has Changed,,
1666,2022-09-29,Wizard Lizard,https://www.naturalblaze.com/2022/09/giant-food-companies-stampede-to-raise-insects-for-food.html ,http : //www.naturalblaze.com/2022/09/giant-food-companies-stampede-to-raise-insects-for-food.html
1667,2022-09-29,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,,
1668,2022-09-29,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"What's the point of EV then? 

https://studyfinds.org/electric-cars-charged-at-night-grid-unstable/ ",'s point ev ? http : //studyfinds.org/electric-cars-charged-at-night-grid-unstable/
1669,2022-09-29,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"Biden says in the state where hurricanes often strikes, a vital part of preparation is to get vaccinated....","biden say state hurricane often strike , vital part preparation get vaccinated ...."
1670,2022-09-29,The Science Has Changed,"Biden Administration chasing after the wind. 

https://oilprice.com/Alternative-Energy/Wind-Power/The-US-Wind-Industry-Is-Racking-Up-Big-Wins.html ",biden administration chasing wind . http : //oilprice.com/alternative-energy/wind-power/the-us-wind-industry-is-racking-up-big-wins.html
1671,2022-09-28,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"WEF declares Lithium used for electric car batteries is an endangered chemical element. The International Energy Agency has also predicted that the world will face lithium shortages by 2025.

https://www.weforum.org/agenda/2022/09/endangered-elements-at-risk/ ",wef declares lithium used electric car battery endangered chemical element . international energy agency also predicted world face lithium shortage 2025. http : //www.weforum.org/agenda/2022/09/endangered-elements-at-risk/
1672,2022-09-28,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"🤡🤡🤡
https://twitter.com/dw_politics/status/1574783157265698822 ",🤡🤡🤡 http : //twitter.com/dw_politics/status/1574783157265698822
1673,2022-09-27,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"New study exposes the ozone hole hoax.

So the Montreal Protocol treaty is a total farce.

https://notrickszone.com/2022/09/26/gigantic-ozone-hole-7-times-larger-than-antarcticas-widens-over-the-tropics/ ",new study expose ozone hole hoax . montreal protocol treaty total farce . http : //notrickszone.com/2022/09/26/gigantic-ozone-hole-7-times-larger-than-antarcticas-widens-over-the-tropics/
1674,2022-09-27,⚖,"That's because China produces everything for the western hemisphere. 

The west should take their production, pollution and hypocrisy back to the west.

It's like someone buying meat from the butcher but crying that the butcher shop has more blood on the floor than all the other shops on the same street put together. 
(Other shops on the same street: Florist, DIY supplies, Bakery, Fruit stall, Sandwich Deli, Smoothie Bar, Laundromat and Dried Sundries).
They are the only one selling meat to everyone else. Of course they have the most blood on the floor.","'s china produce everything western hemisphere . west take production , pollution hypocrisy back west . 's like someone buying meat butcher cry butcher shop blood floor shop street put together . ( shop street : florist , diy supply , bakery , fruit stall , sandwich deli , smoothie bar , laundromat dried sundries ) . one selling meat everyone else . course blood floor ."
